,Experiment,Direction,Variables,# Objectives,Solution approach,Instance,# Variables,# Constraints,Objective value,Relative gap,Solve time (s),Error
1267,4,Min,Continuous,2,N-O-Imm-1,500-1000-1.lp,500,1000,197321.913107,0,6.03,
1268,4,Min,Continuous,2,N-O-Imm-1,500-1000-2.lp,500,1000,201708.119154,0,10.82,
1269,4,Min,Continuous,2,N-O-Imm-1,500-1000-3.lp,500,1000,236445.033782,0,9.9,
1270,4,Min,Continuous,2,N-O-Imm-1,500-1000-4.lp,500,1000,285633.940931,0,7.66,
1271,4,Min,Continuous,2,N-O-Imm-1,500-1000-5.lp,500,1000,178082.675266,0,6.04,
1272,4,Min,Continuous,2,N-O-Imm-100,100-50.0-1.lp,100,50,652116.408441,0,1.53,
1273,4,Min,Continuous,2,N-O-Imm-100,100-50.0-2.lp,100,50,181172.5097,0,1.1,
1274,4,Min,Continuous,2,N-O-Imm-100,100-50.0-3.lp,100,50,109405.296,0,0.77,
1275,4,Min,Continuous,2,N-O-Imm-100,100-50.0-4.lp,100,50,97911.3486,0,0.81,
1276,4,Min,Continuous,2,N-O-Imm-100,100-50.0-5.lp,100,50,52315.4656,0,0.69,
1277,4,Min,Continuous,2,N-O-Imm-100,100-100-1.lp,100,100,26327.6032,0,0.66,
1278,4,Min,Continuous,2,N-O-Imm-100,100-100-2.lp,100,100,40455.3126,0,0.65,
1279,4,Min,Continuous,2,N-O-Imm-100,100-100-3.lp,100,100,14272.3734,0,0.64,
1280,4,Min,Continuous,2,N-O-Imm-100,100-100-4.lp,100,100,22988.6143,0,0.6,
1281,4,Min,Continuous,2,N-O-Imm-100,100-100-5.lp,100,100,18318.69,0,0.67,
1282,4,Min,Continuous,2,N-O-Imm-100,100-150.0-1.lp,100,150,5837.8301,0,0.67,
1283,4,Min,Continuous,2,N-O-Imm-100,100-150.0-2.lp,100,150,9643.0584,0,0.56,
1284,4,Min,Continuous,2,N-O-Imm-100,100-150.0-3.lp,100,150,10787.2288,0,0.65,
1285,4,Min,Continuous,2,N-O-Imm-100,100-150.0-4.lp,100,150,14818.482,0,0.54,
1286,4,Min,Continuous,2,N-O-Imm-100,100-150.0-5.lp,100,150,14571.2896,0,0.47,
1287,4,Min,Continuous,2,N-O-Imm-100,100-200-1.lp,100,200,7737.7498,0,0.47,
1288,4,Min,Continuous,2,N-O-Imm-100,100-200-2.lp,100,200,5566.2994,0,0.83,
1289,4,Min,Continuous,2,N-O-Imm-100,100-200-3.lp,100,200,7556.1988,0,0.67,
1290,4,Min,Continuous,2,N-O-Imm-100,100-200-4.lp,100,200,5953.9776,0,0.63,
1291,4,Min,Continuous,2,N-O-Imm-100,100-200-5.lp,100,200,5310.4747,0,0.7,
1292,4,Min,Continuous,2,N-O-Imm-100,200-100.0-1.lp,200,100,212755.643,0,0.99,
1293,4,Min,Continuous,2,N-O-Imm-100,200-100.0-2.lp,200,100,309571.6546,0,1.4,
1294,4,Min,Continuous,2,N-O-Imm-100,200-100.0-3.lp,200,100,408071.628906,0,0.92,
1295,4,Min,Continuous,2,N-O-Imm-100,200-100.0-4.lp,200,100,301092.0716,0,1.23,
1296,4,Min,Continuous,2,N-O-Imm-100,200-100.0-5.lp,200,100,850107.3702,0,1.04,
1297,4,Min,Continuous,2,N-O-Imm-100,200-200-1.lp,200,200,111806.6922,0,0.97,
1298,4,Min,Continuous,2,N-O-Imm-100,200-200-2.lp,200,200,97229.7146,0,1.66,
1299,4,Min,Continuous,2,N-O-Imm-100,200-200-3.lp,200,200,83132.5096,0,1.47,
1300,4,Min,Continuous,2,N-O-Imm-100,200-200-4.lp,200,200,89324.6517,0,1.66,
1301,4,Min,Continuous,2,N-O-Imm-100,200-200-5.lp,200,200,135642.3864,0,0.87,
1302,4,Min,Continuous,2,N-O-Imm-100,200-300.0-1.lp,200,300,37113.8574,0,2.03,
1303,4,Min,Continuous,2,N-O-Imm-100,200-300.0-2.lp,200,300,41010.5514,0,1.28,
1304,4,Min,Continuous,2,N-O-Imm-100,200-300.0-3.lp,200,300,35965.5296,0,1.61,
1305,4,Min,Continuous,2,N-O-Imm-100,200-300.0-4.lp,200,300,52559.7981,0,2.09,
1306,4,Min,Continuous,2,N-O-Imm-100,200-300.0-5.lp,200,300,43967.372,0,1.86,
1307,4,Min,Continuous,2,N-O-Imm-100,200-400-1.lp,200,400,30640.834,0,2.5,
1308,4,Min,Continuous,2,N-O-Imm-100,200-400-2.lp,200,400,33542.9796,0,2.18,
1309,4,Min,Continuous,2,N-O-Imm-100,200-400-3.lp,200,400,24975.0962,0,2.06,
1310,4,Min,Continuous,2,N-O-Imm-100,200-400-4.lp,200,400,32183.9483,0,2.02,
1311,4,Min,Continuous,2,N-O-Imm-100,200-400-5.lp,200,400,38984.6979,0,2.43,
1312,4,Min,Continuous,2,N-O-Imm-100,300-150.0-1.lp,300,150,635803.224,0,1.76,
1313,4,Min,Continuous,2,N-O-Imm-100,300-150.0-2.lp,300,150,809862.445,0,1.52,
1314,4,Min,Continuous,2,N-O-Imm-100,300-150.0-3.lp,300,150,546274.785,0,1.67,
1315,4,Min,Continuous,2,N-O-Imm-100,300-150.0-4.lp,300,150,623579.519789,0,1.09,
1316,4,Min,Continuous,2,N-O-Imm-100,300-150.0-5.lp,300,150,451222.9452,0,1.09,
1317,4,Min,Continuous,2,N-O-Imm-100,300-300-1.lp,300,300,129559.188,0,2.62,
1318,4,Min,Continuous,2,N-O-Imm-100,300-300-2.lp,300,300,145403.7552,0,2.59,
1319,4,Min,Continuous,2,N-O-Imm-100,300-300-3.lp,300,300,164769.452324,0,2.78,
1320,4,Min,Continuous,2,N-O-Imm-100,300-300-4.lp,300,300,186115.9248,0,2.76,
1321,4,Min,Continuous,2,N-O-Imm-100,300-300-5.lp,300,300,190270.0539,0,2.74,
1322,4,Min,Continuous,2,N-O-Imm-100,300-450.0-1.lp,300,450,149846.703752,0,4.01,
1323,4,Min,Continuous,2,N-O-Imm-100,300-450.0-2.lp,300,450,100223.4392,0,3.83,
1324,4,Min,Continuous,2,N-O-Imm-100,300-450.0-3.lp,300,450,96379.7164,0,3.66,
1325,4,Min,Continuous,2,N-O-Imm-100,300-450.0-4.lp,300,450,121855.61899,0,4.34,
1326,4,Min,Continuous,2,N-O-Imm-100,300-450.0-5.lp,300,450,137411.045161,0,3.74,
1327,4,Min,Continuous,2,N-O-Imm-100,300-600-1.lp,300,600,58433.6102,0,5.03,
1328,4,Min,Continuous,2,N-O-Imm-100,300-600-2.lp,300,600,74543.073,0,5.78,
1329,4,Min,Continuous,2,N-O-Imm-100,300-600-3.lp,300,600,58142.1828,0,4.06,
1330,4,Min,Continuous,2,N-O-Imm-100,300-600-4.lp,300,600,72144.1494,0,4.78,
1331,4,Min,Continuous,2,N-O-Imm-100,300-600-5.lp,300,600,77312.9304,0,3.27,
1332,4,Min,Continuous,2,N-O-Imm-100,400-200.0-1.lp,400,200,1163968.963,0,3.34,
1333,4,Min,Continuous,2,N-O-Imm-100,400-200.0-2.lp,400,200,876369.4966,0,2.34,
1334,4,Min,Continuous,2,N-O-Imm-100,400-200.0-3.lp,400,200,851078.163543,0,2.07,
1335,4,Min,Continuous,2,N-O-Imm-100,400-200.0-4.lp,400,200,875177.718,0,2.24,
1336,4,Min,Continuous,2,N-O-Imm-100,400-200.0-5.lp,400,200,959037.78,0,3.55,
1337,4,Min,Continuous,2,N-O-Imm-100,400-400-1.lp,400,400,333855.774,0,9.08,
1338,4,Min,Continuous,2,N-O-Imm-100,400-400-2.lp,400,400,349521.4086,0,6.09,
1339,4,Min,Continuous,2,N-O-Imm-100,400-400-3.lp,400,400,400767.742,0,5.19,
1340,4,Min,Continuous,2,N-O-Imm-100,400-400-4.lp,400,400,391366.7552,0,5.17,
1341,4,Min,Continuous,2,N-O-Imm-100,400-400-5.lp,400,400,346166.029811,0,5.38,
1342,4,Min,Continuous,2,N-O-Imm-100,400-600.0-1.lp,400,600,196577.0937,0,7.68,
1343,4,Min,Continuous,2,N-O-Imm-100,400-600.0-2.lp,400,600,237597.9125,0,4.65,
1344,4,Min,Continuous,2,N-O-Imm-100,400-600.0-3.lp,400,600,203047.954,0,6.28,
1345,4,Min,Continuous,2,N-O-Imm-100,400-600.0-4.lp,400,600,197927.4576,0,5.71,
1346,4,Min,Continuous,2,N-O-Imm-100,400-600.0-5.lp,400,600,208773.3025,0,6.24,
1347,4,Min,Continuous,2,N-O-Imm-100,400-800-1.lp,400,800,138702.753981,0,6.4,
1348,4,Min,Continuous,2,N-O-Imm-100,400-800-2.lp,400,800,131453.9226,0,7.99,
1349,4,Min,Continuous,2,N-O-Imm-100,400-800-3.lp,400,800,133789.2992,0,6.73,
1350,4,Min,Continuous,2,N-O-Imm-100,400-800-4.lp,400,800,152134.7926,0,8.69,
1351,4,Min,Continuous,2,N-O-Imm-100,400-800-5.lp,400,800,167834.73,0,5.86,
1352,4,Min,Continuous,2,N-O-Imm-100,500-250.0-1.lp,500,250,1643565.4095,0,4.57,
1353,4,Min,Continuous,2,N-O-Imm-100,500-250.0-2.lp,500,250,1959467.115,0,2.66,
1354,4,Min,Continuous,2,N-O-Imm-100,500-250.0-3.lp,500,250,1826526.6786,0,3.8,
1355,4,Min,Continuous,2,N-O-Imm-100,500-250.0-4.lp,500,250,1995655.3754,0,3.19,
1356,4,Min,Continuous,2,N-O-Imm-100,500-250.0-5.lp,500,250,1534190.0988,0,4.27,
1357,4,Min,Continuous,2,N-O-Imm-100,500-500-1.lp,500,500,473060.466,0,7.18,
1358,4,Min,Continuous,2,N-O-Imm-100,500-500-2.lp,500,500,569457.9483,0,5.03,
1359,4,Min,Continuous,2,N-O-Imm-100,500-500-3.lp,500,500,670554.204,0,7.51,
1360,4,Min,Continuous,2,N-O-Imm-100,500-500-4.lp,500,500,479605.0896,0,12.71,
1361,4,Min,Continuous,2,N-O-Imm-100,500-500-5.lp,500,500,633091.3479,0,4.56,
1362,4,Min,Continuous,2,N-O-Imm-100,500-750.0-1.lp,500,750,325689.5296,0,9.91,
1363,4,Min,Continuous,2,N-O-Imm-100,500-750.0-2.lp,500,750,305709.7302,0,11.21,
1364,4,Min,Continuous,2,N-O-Imm-100,500-750.0-3.lp,500,750,315229.5636,0,10.73,
1365,4,Min,Continuous,2,N-O-Imm-100,500-750.0-4.lp,500,750,312920.496,0,10.82,
1366,4,Min,Continuous,2,N-O-Imm-100,500-750.0-5.lp,500,750,393618.476,0,14.37,
1367,4,Min,Continuous,2,N-O-Imm-100,500-1000-1.lp,500,1000,196984.5496,0,8.37,
1368,4,Min,Continuous,2,N-O-Imm-100,500-1000-2.lp,500,1000,201231.9036,0,11.72,
1369,4,Min,Continuous,2,N-O-Imm-100,500-1000-3.lp,500,1000,236228.184,0,13.39,
1370,4,Min,Continuous,2,N-O-Imm-100,500-1000-4.lp,500,1000,285155.8495,0,16.16,
1371,4,Min,Continuous,2,N-O-Imm-100,500-1000-5.lp,500,1000,178047.5706,0,9.18,
1372,4,Min,Continuous,2,N-O-Imm-10000,100-50.0-1.lp,100,50,652115.822479,0,3.19,
1373,4,Min,Continuous,2,N-O-Imm-10000,100-50.0-2.lp,100,50,181165.188534,0,4.96,
1374,4,Min,Continuous,2,N-O-Imm-10000,100-50.0-3.lp,100,50,109403.18624,0,7.1,
1375,4,Min,Continuous,2,N-O-Imm-10000,100-50.0-4.lp,100,50,97903.434813,0,2.32,
1376,4,Min,Continuous,2,N-O-Imm-10000,100-50.0-5.lp,100,50,52313.417573,0,3.61,
1377,4,Min,Continuous,2,N-O-Imm-10000,100-100-1.lp,100,100,26327.291463,0,11.49,
1378,4,Min,Continuous,2,N-O-Imm-10000,100-100-2.lp,100,100,40454.809574,0,6.9,
1379,4,Min,Continuous,2,N-O-Imm-10000,100-100-3.lp,100,100,14271.567751,0,1.91,
1380,4,Min,Continuous,2,N-O-Imm-10000,100-100-4.lp,100,100,22986.991294,0,3.31,
1381,4,Min,Continuous,2,N-O-Imm-10000,100-100-5.lp,100,100,18317.870495,0,1.98,
1382,4,Min,Continuous,2,N-O-Imm-10000,100-150.0-1.lp,100,150,5837.774289,0,1.64,
1383,4,Min,Continuous,2,N-O-Imm-10000,100-150.0-2.lp,100,150,9642.055699,0,4.47,
1384,4,Min,Continuous,2,N-O-Imm-10000,100-150.0-3.lp,100,150,10787.010469,0,3.55,
1385,4,Min,Continuous,2,N-O-Imm-10000,100-150.0-4.lp,100,150,14818.379445,0,2.2,
1386,4,Min,Continuous,2,N-O-Imm-10000,100-150.0-5.lp,100,150,14570.872078,0,5.98,
1387,4,Min,Continuous,2,N-O-Imm-10000,100-200-1.lp,100,200,7737.744203,0,6.8,
1388,4,Min,Continuous,2,N-O-Imm-10000,100-200-2.lp,100,200,5566.190061,0,13.76,
1389,4,Min,Continuous,2,N-O-Imm-10000,100-200-3.lp,100,200,7555.901577,0,3.69,
1390,4,Min,Continuous,2,N-O-Imm-10000,100-200-4.lp,100,200,5950.821968,0,5.07,
1391,4,Min,Continuous,2,N-O-Imm-10000,100-200-5.lp,100,200,5310.377385,0,5.68,
1392,4,Min,Continuous,2,N-O-Imm-10000,200-100.0-1.lp,200,100,212754.423807,0,33.29,
1393,4,Min,Continuous,2,N-O-Imm-10000,200-100.0-2.lp,200,100,309568.819396,0,5.36,
1394,4,Min,Continuous,2,N-O-Imm-10000,200-100.0-3.lp,200,100,408058.267235,0,4.91,
1395,4,Min,Continuous,2,N-O-Imm-10000,200-100.0-4.lp,200,100,301090.515272,0,3.47,
1396,4,Min,Continuous,2,N-O-Imm-10000,200-100.0-5.lp,200,100,850104.282289,0,3.64,
1397,4,Min,Continuous,2,N-O-Imm-10000,200-200-1.lp,200,200,111803.564804,0,9.71,
1398,4,Min,Continuous,2,N-O-Imm-10000,200-200-2.lp,200,200,97228.918711,0,7.03,
1399,4,Min,Continuous,2,N-O-Imm-10000,200-200-3.lp,200,200,83128.596948,0,8.98,
1400,4,Min,Continuous,2,N-O-Imm-10000,200-200-4.lp,200,200,89324.294313,0,8.7,
1401,4,Min,Continuous,2,N-O-Imm-10000,200-200-5.lp,200,200,135641.887944,0,34.69,
1402,4,Min,Continuous,2,N-O-Imm-10000,200-300.0-1.lp,200,300,37113.471815,0,3.42,
1403,4,Min,Continuous,2,N-O-Imm-10000,200-300.0-2.lp,200,300,41009.194739,0,3.78,
1404,4,Min,Continuous,2,N-O-Imm-10000,200-300.0-3.lp,200,300,35961.718145,0,2.56,
1405,4,Min,Continuous,2,N-O-Imm-10000,200-300.0-4.lp,200,300,52559.042533,0,2.63,
1406,4,Min,Continuous,2,N-O-Imm-10000,200-300.0-5.lp,200,300,43966.573622,0,2.55,
1407,4,Min,Continuous,2,N-O-Imm-10000,200-400-1.lp,200,400,30638.349897,0,2.6,
1408,4,Min,Continuous,2,N-O-Imm-10000,200-400-2.lp,200,400,33542.630911,0,2.58,
1409,4,Min,Continuous,2,N-O-Imm-10000,200-400-3.lp,200,400,24974.426296,0,2.04,
1410,4,Min,Continuous,2,N-O-Imm-10000,200-400-4.lp,200,400,32183.569584,0,3.53,
1411,4,Min,Continuous,2,N-O-Imm-10000,200-400-5.lp,200,400,38984.013941,0,2.94,
1412,4,Min,Continuous,2,N-O-Imm-10000,300-150.0-1.lp,300,150,635799.74946,0,12.14,
1413,4,Min,Continuous,2,N-O-Imm-10000,300-150.0-2.lp,300,150,809861.632678,0,21.76,
1414,4,Min,Continuous,2,N-O-Imm-10000,300-150.0-3.lp,300,150,546266.711171,0,8.89,
1415,4,Min,Continuous,2,N-O-Imm-10000,300-150.0-4.lp,300,150,623579.307816,0,9.27,
1416,4,Min,Continuous,2,N-O-Imm-10000,300-150.0-5.lp,300,150,451217.044447,0,8.04,
1417,4,Min,Continuous,2,N-O-Imm-10000,300-300-1.lp,300,300,129558.893142,0,3.39,
1418,4,Min,Continuous,2,N-O-Imm-10000,300-300-2.lp,300,300,145402.673987,0,2.88,
1419,4,Min,Continuous,2,N-O-Imm-10000,300-300-3.lp,300,300,164768.38478,0,4.86,
1420,4,Min,Continuous,2,N-O-Imm-10000,300-300-4.lp,300,300,186109.439808,0,4.5,
1421,4,Min,Continuous,2,N-O-Imm-10000,300-300-5.lp,300,300,190269.084846,0,4.44,
1422,4,Min,Continuous,2,N-O-Imm-10000,300-450.0-1.lp,300,450,149846.267237,0,5.45,
1423,4,Min,Continuous,2,N-O-Imm-10000,300-450.0-2.lp,300,450,100223.07879,0,6,
1424,4,Min,Continuous,2,N-O-Imm-10000,300-450.0-3.lp,300,450,96378.526761,0,3.22,
1425,4,Min,Continuous,2,N-O-Imm-10000,300-450.0-4.lp,300,450,121854.302478,0,3.61,
1426,4,Min,Continuous,2,N-O-Imm-10000,300-450.0-5.lp,300,450,137409.803534,0,4.43,
1427,4,Min,Continuous,2,N-O-Imm-10000,300-600-1.lp,300,600,58433.193573,0,4.95,
1428,4,Min,Continuous,2,N-O-Imm-10000,300-600-2.lp,300,600,74542.616421,0,5.08,
1429,4,Min,Continuous,2,N-O-Imm-10000,300-600-3.lp,300,600,58141.10799,0,3.89,
1430,4,Min,Continuous,2,N-O-Imm-10000,300-600-4.lp,300,600,72143.442594,0,3.67,
1431,4,Min,Continuous,2,N-O-Imm-10000,300-600-5.lp,300,600,77312.523889,0,5.82,
1432,4,Min,Continuous,2,N-O-Imm-10000,400-200.0-1.lp,400,200,1163964.541894,0,2.86,
1433,4,Min,Continuous,2,N-O-Imm-10000,400-200.0-2.lp,400,200,876368.612907,0,4.17,
1434,4,Min,Continuous,2,N-O-Imm-10000,400-200.0-3.lp,400,200,851074.418734,0,3.04,
1435,4,Min,Continuous,2,N-O-Imm-10000,400-200.0-4.lp,400,200,875176.217255,0,3.82,
1436,4,Min,Continuous,2,N-O-Imm-10000,400-200.0-5.lp,400,200,959033.610939,0,3.56,
1437,4,Min,Continuous,2,N-O-Imm-10000,400-400-1.lp,400,400,333855.023794,0,6.28,
1438,4,Min,Continuous,2,N-O-Imm-10000,400-400-2.lp,400,400,349519.142382,0,13.93,
1439,4,Min,Continuous,2,N-O-Imm-10000,400-400-3.lp,400,400,400767.487886,0,3.31,
1440,4,Min,Continuous,2,N-O-Imm-10000,400-400-4.lp,400,400,391365.131733,0,4.57,
1441,4,Min,Continuous,2,N-O-Imm-10000,400-400-5.lp,400,400,346165.887785,0,4.88,
1442,4,Min,Continuous,2,N-O-Imm-10000,400-600.0-1.lp,400,600,196576.078217,0,5.22,
1443,4,Min,Continuous,2,N-O-Imm-10000,400-600.0-2.lp,400,600,237595.925844,0,5.46,
1444,4,Min,Continuous,2,N-O-Imm-10000,400-600.0-3.lp,400,600,203047.068151,0,5.34,
1445,4,Min,Continuous,2,N-O-Imm-10000,400-600.0-4.lp,400,600,197926.513942,0,7.66,
1446,4,Min,Continuous,2,N-O-Imm-10000,400-600.0-5.lp,400,600,208772.940955,0,8.3,
1447,4,Min,Continuous,2,N-O-Imm-10000,400-800-1.lp,400,800,138702.654175,0,6.45,
1448,4,Min,Continuous,2,N-O-Imm-10000,400-800-2.lp,400,800,131451.626247,0,18.78,
1449,4,Min,Continuous,2,N-O-Imm-10000,400-800-3.lp,400,800,133787.00346,0,9.35,
1450,4,Min,Continuous,2,N-O-Imm-10000,400-800-4.lp,400,800,152134.648834,0,23.47,
1451,4,Min,Continuous,2,N-O-Imm-10000,400-800-5.lp,400,800,167833.137414,0,9.06,
1452,4,Min,Continuous,2,N-O-Imm-10000,500-250.0-1.lp,500,250,1643558.998429,0,5.64,
1453,4,Min,Continuous,2,N-O-Imm-10000,500-250.0-2.lp,500,250,1959447.410341,0,7.33,
1454,4,Min,Continuous,2,N-O-Imm-10000,500-250.0-3.lp,500,250,1826521.106616,0,5.73,
1455,4,Min,Continuous,2,N-O-Imm-10000,500-250.0-4.lp,500,250,1995651.091541,0,5.39,
1456,4,Min,Continuous,2,N-O-Imm-10000,500-250.0-5.lp,500,250,1534184.224351,0,4.25,
1457,4,Min,Continuous,2,N-O-Imm-10000,500-500-1.lp,500,500,473058.611512,0,19.61,
1458,4,Min,Continuous,2,N-O-Imm-10000,500-500-2.lp,500,500,569456.600932,0,8.87,
1459,4,Min,Continuous,2,N-O-Imm-10000,500-500-3.lp,500,500,670550.058097,0,13.07,
1460,4,Min,Continuous,2,N-O-Imm-10000,500-500-4.lp,500,500,479603.85193,0,6.18,
1461,4,Min,Continuous,2,N-O-Imm-10000,500-500-5.lp,500,500,633085.998136,0,8.58,
1462,4,Min,Continuous,2,N-O-Imm-10000,500-750.0-1.lp,500,750,325688.77494,0,9.66,
1463,4,Min,Continuous,2,N-O-Imm-10000,500-750.0-2.lp,500,750,305708.560804,0,12.49,
1464,4,Min,Continuous,2,N-O-Imm-10000,500-750.0-3.lp,500,750,315221.187191,0,8.95,
1465,4,Min,Continuous,2,N-O-Imm-10000,500-750.0-4.lp,500,750,312919.005994,0,26.06,
1466,4,Min,Continuous,2,N-O-Imm-10000,500-750.0-5.lp,500,750,393617.361316,0,13.72,
1467,4,Min,Continuous,2,N-O-Imm-10000,500-1000-1.lp,500,1000,196984.151184,0,12.2,
1468,4,Min,Continuous,2,N-O-Imm-10000,500-1000-2.lp,500,1000,201230.108706,0,13.94,
1469,4,Min,Continuous,2,N-O-Imm-10000,500-1000-3.lp,500,1000,236227.622075,0,12.84,
1470,4,Min,Continuous,2,N-O-Imm-10000,500-1000-4.lp,500,1000,285154.581443,0,11.69,
1471,4,Min,Continuous,2,N-O-Imm-10000,500-1000-5.lp,500,1000,178047.220028,0,9.06,
1472,4,Min,Continuous,2,GRB Nonconvex,100-50.0-1.lp,100,50,652115.753934,0,167.598,
1473,4,Min,Continuous,2,GRB Nonconvex,100-50.0-2.lp,100,50,181165.108696,0,2.89753,
1474,4,Min,Continuous,2,GRB Nonconvex,100-50.0-3.lp,100,50,109403.145519,0,6.0055,
1475,4,Min,Continuous,2,GRB Nonconvex,100-50.0-4.lp,100,50,97903.407725,0,6.08181,
1476,4,Min,Continuous,2,GRB Nonconvex,100-50.0-5.lp,100,50,52313.411206,0,4.07044,
1477,4,Min,Continuous,2,GRB Nonconvex,100-100-1.lp,100,100,26327.279065,0,6.06582,
1478,4,Min,Continuous,2,GRB Nonconvex,100-100-2.lp,100,100,40454.805539,0,14.1052,
1479,4,Min,Continuous,2,GRB Nonconvex,100-100-3.lp,100,100,14271.559832,0,0.09,
1480,4,Min,Continuous,2,GRB Nonconvex,100-100-4.lp,100,100,22986.979487,0,3.84325,
1481,4,Min,Continuous,2,GRB Nonconvex,100-100-5.lp,100,100,18317.87026,0,4.33104,
1482,4,Min,Continuous,2,GRB Nonconvex,100-150.0-1.lp,100,150,5837.768637,0,3.51104,
1483,4,Min,Continuous,2,GRB Nonconvex,100-150.0-2.lp,100,150,9642.043985,0,9.46182,
1484,4,Min,Continuous,2,GRB Nonconvex,100-150.0-3.lp,100,150,10787.007361,0,3.7362,
1485,4,Min,Continuous,2,GRB Nonconvex,100-150.0-4.lp,100,150,14818.366852,0,4.70997,
1486,4,Min,Continuous,2,GRB Nonconvex,100-150.0-5.lp,100,150,14570.864686,0,3.92864,
1487,4,Min,Continuous,2,GRB Nonconvex,100-200-1.lp,100,200,7737.739606,0,3.51995,
1488,4,Min,Continuous,2,GRB Nonconvex,100-200-2.lp,100,200,5566.18934,0,8.35646,
1489,4,Min,Continuous,2,GRB Nonconvex,100-200-3.lp,100,200,7555.897437,0,4.98196,
1490,4,Min,Continuous,2,GRB Nonconvex,100-200-4.lp,100,200,5950.808475,0,4.37585,
1491,4,Min,Continuous,2,GRB Nonconvex,100-200-5.lp,100,200,5310.374839,0,6.49845,
1492,4,Min,Continuous,2,GRB Nonconvex,200-100.0-1.lp,200,100,212754.404785,0,22.721,
1493,4,Min,Continuous,2,GRB Nonconvex,200-100.0-2.lp,200,100,309568.815342,0,27.184,
1494,4,Min,Continuous,2,GRB Nonconvex,200-100.0-3.lp,200,100,408058.089576,0,0.142989,
1495,4,Min,Continuous,2,GRB Nonconvex,200-100.0-4.lp,200,100,301090.496458,0,26.9055,
1496,4,Min,Continuous,2,GRB Nonconvex,200-100.0-5.lp,200,100,850104.160038,0,168.167,
1497,4,Min,Continuous,2,GRB Nonconvex,200-200-1.lp,200,200,111803.561939,7.14e-11,22.7178,
1498,4,Min,Continuous,2,GRB Nonconvex,200-200-2.lp,200,200,97228.915445,0,23.8574,
1499,4,Min,Continuous,2,GRB Nonconvex,200-200-3.lp,200,200,83128.568281,0,17.8847,
1500,4,Min,Continuous,2,GRB Nonconvex,200-200-4.lp,200,200,89324.270647,0,17.1371,
1501,4,Min,Continuous,2,GRB Nonconvex,200-200-5.lp,200,200,135641.866472,0,17.8256,
1502,4,Min,Continuous,2,GRB Nonconvex,200-300.0-1.lp,200,300,37113.468368,0,25.9896,
1503,4,Min,Continuous,2,GRB Nonconvex,200-300.0-2.lp,200,300,41009.183709,0,25.8766,
1504,4,Min,Continuous,2,GRB Nonconvex,200-300.0-3.lp,200,300,35961.697741,0,25.7707,
1505,4,Min,Continuous,2,GRB Nonconvex,200-300.0-4.lp,200,300,52559.03844,0,25.1145,
1506,4,Min,Continuous,2,GRB Nonconvex,200-300.0-5.lp,200,300,43966.567595,0,31.4848,
1507,4,Min,Continuous,2,GRB Nonconvex,200-400-1.lp,200,400,30638.329629,0,30.5464,
1508,4,Min,Continuous,2,GRB Nonconvex,200-400-2.lp,200,400,33542.62961,0,26.8671,
1509,4,Min,Continuous,2,GRB Nonconvex,200-400-3.lp,200,400,24974.421899,0,42.0789,
1510,4,Min,Continuous,2,GRB Nonconvex,200-400-4.lp,200,400,32183.569242,0,36.7536,
1511,4,Min,Continuous,2,GRB Nonconvex,200-400-5.lp,200,400,38984.011898,0,27.34,
1512,4,Min,Continuous,2,GRB Nonconvex,300-150.0-1.lp,300,150,635799.709786,0,99.1028,
1513,4,Min,Continuous,2,GRB Nonconvex,300-150.0-2.lp,300,150,809861.59355,0,137.752,
1514,4,Min,Continuous,2,GRB Nonconvex,300-150.0-3.lp,300,150,546266.667516,0,75.413,
1515,4,Min,Continuous,2,GRB Nonconvex,300-150.0-4.lp,300,150,623579.306432,0,65.7055,
1516,4,Min,Continuous,2,GRB Nonconvex,300-150.0-5.lp,300,150,451217.014054,0,83.7409,
1517,4,Min,Continuous,2,GRB Nonconvex,300-300-1.lp,300,300,129558.890101,0,51.602,
1518,4,Min,Continuous,2,GRB Nonconvex,300-300-2.lp,300,300,145402.673441,0,54.3869,
1519,4,Min,Continuous,2,GRB Nonconvex,300-300-3.lp,300,300,164768.367715,0,80.0187,
1520,4,Min,Continuous,2,GRB Nonconvex,300-300-4.lp,300,300,186109.439731,0,76.7563,
1521,4,Min,Continuous,2,GRB Nonconvex,300-300-5.lp,300,300,190269.084122,0,51.4798,
1522,4,Min,Continuous,2,GRB Nonconvex,300-450.0-1.lp,300,450,149846.267143,0,86.1328,
1523,4,Min,Continuous,2,GRB Nonconvex,300-450.0-2.lp,300,450,100223.071316,0,91.5593,
1524,4,Min,Continuous,2,GRB Nonconvex,300-450.0-3.lp,300,450,96378.519362,0,79.516,
1525,4,Min,Continuous,2,GRB Nonconvex,300-450.0-4.lp,300,450,121854.286277,0,86.6909,
1526,4,Min,Continuous,2,GRB Nonconvex,300-450.0-5.lp,300,450,137409.749372,0,70.779,
1527,4,Min,Continuous,2,GRB Nonconvex,300-600-1.lp,300,600,58433.177876,0,86.4538,
1528,4,Min,Continuous,2,GRB Nonconvex,300-600-2.lp,300,600,74542.611129,0,75.3656,
1529,4,Min,Continuous,2,GRB Nonconvex,300-600-3.lp,300,600,58141.105421,0,114.535,
1530,4,Min,Continuous,2,GRB Nonconvex,300-600-4.lp,300,600,72143.442109,0,73.6297,
